 angle_file
2
 ang
 factor class
  135.77     3
  135.65     3
  135.53     3
  135.42     3
  135.30     3
  135.18     3
  135.06     3
  134.94     3
  134.83     3
  134.71     3
  134.59     3
  134.48     3
  134.36     3
  134.25     3
  165.00     2
  165.00     2
  165.00     2
  165.00     2
  165.00     2
  165.00     2
  165.00     2
  178.00     3
  177.76     3
  177.53     3
  177.29     3
  177.06     3
  176.82     3
  176.59     3
  176.35     3
  176.12     3
  175.88     3
  175.65     3
  175.41     3
  175.18     3
  174.95     3
  174.71     3
  174.48     3
  174.25     3
  174.01     3
  173.78     3
  173.55     3
  173.31     3
  173.08     3
  172.85     3
  172.62     3
  172.38     3
  172.15     3
  171.92     3
  171.69     3
  171.46     3
  171.23     3
  171.00     3
  170.77     3
  170.54     3
  170.31     3
  170.08     3
  169.85     3
  169.62     3
  169.40     3
  169.17     3
  168.94     3
  168.72     3
  168.49     3
  168.26     3
  168.04     3
  167.81     3
  167.59     3
  167.36     3
  167.14     3
  166.91     3
  166.69     3
  166.47     3
  166.24     3
  166.02     3
  165.80     3
  165.58     3
  165.36     3
  165.14     3
  164.92     3
  164.70     3
  164.48     3
  164.26     3
  164.04     3
  163.82     3
  163.61     3
  163.39     3
  163.17     3
  162.96     3
  162.74     3
  162.53     3
  162.31     3
  162.10     3
  161.89     3
  161.67     3
  161.46     3
  161.25     3
  161.04     3
  160.83     3
  160.62     3
  160.41     3
  160.20     3
  159.99     3
  159.78     3
  159.58     3
  159.37     3
  159.16     3
  158.96     3
  158.75     3
  158.55     3
  158.34     3
  158.14     3
  157.94     3
  157.73     3
  157.53     3
  157.33     3
  157.13     3
  156.93     3
  156.73     3
  156.53     3
  156.34     3
  156.14     3
  155.94     3
  155.74     3
  155.55     3
  155.35     3
  155.16     3
  154.97     3
  154.77     3
  154.58     3
  154.39     3
  154.20     3
  154.01     3
  153.82     3
  153.63     3
  153.44     3
  153.25     3
  153.06     3
  152.87     3
  152.69     3
  152.50     3
  152.32     3
  152.13     3
  151.95     3
  151.76     3
  151.58     3
  151.40     3
  151.22     3
  151.04     3
  150.86     3
  150.68     3
  150.50     3
  150.32     3
  150.14     3
  149.97     3
  149.79     3
  149.61     3
  149.44     3
  149.26     3
  149.09     3
  148.92     3
